Year,Month,day_of_week,hour_of_day,origin,destination,estimated_ridership
2025,1,Thursday,22,4,1,0.685
2025,1,Thursday,22,5,10,0.476
2025,1,Thursday,22,8,3,3.295
2025,1,Thursday,22,8,5,0.6904
2025,1,Thursday,22,3,1,1.3474
2025,1,Thursday,22,10,3,2.0184
2025,1,Thursday,22,7,3,0.5098
2025,1,Thursday,22,4,6,0.4878
2025,1,Thursday,22,2,4,5.3644
2025,1,Thursday,22,6,4,0.8064
2025,1,Thursday,22,10,7,0.927
2025,1,Thursday,22,8,0,1.1286
2025,1,Thursday,22,5,0,1.9156
2025,1,Thursday,22,10,4,4.6748
2025,1,Thursday,22,10,1,0.2354
2025,1,Thursday,22,4,11,4.2208
2025,1,Thursday,22,7,1,0.4664
2025,1,Thursday,22,2,3,0.2182
2025,1,Thursday,22,4,7,7.7838
2025,1,Thursday,22,0,3,2.221
2025,1,Thursday,22,9,7,1.4646
2025,1,Thursday,22,5,3,1.8916
2025,1,Thursday,22,2,10,3.3154
2025,1,Thursday,22,4,2,9.653
2025,1,Thursday,22,3,9,3.165
2025,1,Thursday,22,2,6,0.4444
2025,1,Thursday,22,6,3,0.4722
2025,1,Thursday,22,3,8,9.4648
2025,1,Thursday,22,11,4,9.7952
2025,1,Thursday,22,4,0,10.1838
2025,1,Thursday,22,8,11,0.226
2025,1,Thursday,22,8,2,0.9486
2025,1,Thursday,22,6,2,1.7896
2025,1,Thursday,22,1,4,1.9686
2025,1,Thursday,22,4,8,22.236
2025,1,Thursday,22,8,4,1.8608
2025,1,Thursday,22,9,0,0.2474
2025,1,Thursday,22,0,6,0.4418
2025,1,Thursday,11,7,1,0.5002
2025,1,Thursday,11,4,3,5.4002
2025,1,Thursday,11,10,8,0.9054
2025,1,Thursday,11,5,8,2.004
2025,1,Thursday,11,3,0,7.2898
2025,1,Thursday,11,1,8,0.6796
2025,1,Thursday,11,0,2,8.9996
2025,1,Thursday,11,4,11,6.8168
2025,1,Thursday,11,9,6,0.9748
2025,1,Thursday,11,7,3,6.9998
2025,1,Thursday,11,6,0,2.41
2025,1,Thursday,11,10,6,0.4622
2025,1,Thursday,11,9,2,2.9416
2025,1,Thursday,11,3,6,1.9258
2025,1,Thursday,11,8,3,14.662
2025,1,Thursday,11,1,5,0.4834
2025,1,Thursday,11,6,9,1.2576
2025,1,Thursday,11,2,11,2.8248
2025,1,Thursday,11,6,2,1.8914
2025,1,Thursday,11,2,10,1.6574
2025,1,Thursday,11,8,1,2.1222
2025,1,Thursday,11,3,11,3.3462
2025,1,Thursday,11,0,8,1.8964
2025,1,Thursday,11,1,3,2.1694
2025,1,Thursday,11,7,2,3.0812
2025,1,Thursday,11,11,8,4.1736
2025,1,Thursday,11,0,5,1.5578
2025,1,Thursday,11,5,2,9.9028
2025,1,Thursday,11,2,0,7.9686
2025,1,Thursday,11,3,2,0.9184
2025,1,Thursday,11,5,1,4.428
2025,1,Thursday,11,6,11,2.111
2025,1,Thursday,11,11,7,3.9558
2025,1,Thursday,11,3,9,2.3088
2025,1,Thursday,11,9,11,3.8162
2025,1,Thursday,11,9,7,0.4918
2025,1,Thursday,11,2,8,2.8478
2025,1,Thursday,11,1,10,0.5102
2025,1,Thursday,11,4,7,3.7596
2025,1,Thursday,11,8,5,3.0562
2025,1,Thursday,11,1,2,6.1068
2025,1,Thursday,11,8,7,0.2368
2025,1,Thursday,11,10,4,6.6086
2025,1,Thursday,11,4,9,4.0236
2025,1,Thursday,11,1,11,0.7128
2025,1,Thursday,11,9,4,5.362
2025,1,Thursday,11,3,7,2.597
2025,1,Thursday,11,7,8,1.2766
2025,1,Thursday,11,5,10,2.2062
2025,1,Thursday,11,11,0,4.492
2025,1,Thursday,11,11,2,13.6472
2025,1,Thursday,11,10,2,5.312
2025,1,Thursday,11,0,7,1.1774
2025,1,Thursday,11,6,10,0.463
2025,1,Thursday,11,11,5,2.7932
2025,1,Thursday,11,8,2,10.953
2025,1,Thursday,11,3,5,1.0036
2025,1,Thursday,11,2,9,2.1696
2025,1,Thursday,11,10,3,5.817
2025,1,Thursday,11,10,5,0.9696
2025,1,Thursday,11,6,4,3.1084
2025,1,Thursday,11,4,6,1.457
2025,1,Thursday,11,5,4,2.4888
2025,1,Thursday,11,6,1,1.0398
2025,1,Thursday,11,9,3,3.1884
2025,1,Thursday,11,8,11,8.5982
2025,1,Thursday,11,2,1,3.1042
2025,1,Thursday,11,5,11,5.187
2025,1,Thursday,11,11,6,4.4576
2025,1,Thursday,11,0,10,0.9504
2025,1,Thursday,11,11,1,0.9666
2025,1,Thursday,11,0,11,1.596
2025,1,Thursday,11,5,0,4.433
2025,1,Thursday,11,0,6,0.7046
2025,1,Thursday,11,8,10,1.193
2025,1,Thursday,11,5,7,1.248
2025,1,Thursday,11,9,5,1.2216
2025,1,Thursday,11,3,4,4.6478
2025,1,Thursday,11,7,11,7.2384
2025,1,Thursday,11,9,0,2.4664
2025,1,Thursday,11,4,0,4.675
2025,1,Thursday,11,11,3,12.8158
2025,1,Thursday,11,10,0,3.6956
2025,1,Thursday,11,2,3,1.1592
2025,1,Thursday,11,1,7,0.2518
2025,1,Thursday,11,8,6,0.9274
2025,1,Thursday,11,10,1,0.8022
2025,1,Thursday,11,9,1,1.1964
2025,1,Thursday,11,11,9,3.9526
2025,1,Thursday,11,11,4,8.3246
2025,1,Thursday,11,7,5,0.5096
2025,1,Thursday,11,10,11,2.9548
2025,1,Thursday,11,5,3,7.671
2025,1,Thursday,11,7,4,5.7558
2025,1,Thursday,11,2,4,7.6028
2025,1,Thursday,11,0,4,5.3322
2025,1,Thursday,11,7,10,1.8324
2025,1,Thursday,11,5,9,0.9582
2025,1,Thursday,11,7,9,1.0318
2025,1,Thursday,11,8,4,11.0564
2025,1,Thursday,11,3,10,3.1168
2025,1,Thursday,11,1,6,0.7018
2025,1,Thursday,11,3,1,2.3536
2025,1,Thursday,11,10,7,0.7044
2025,1,Thursday,11,4,5,1.6582
2025,1,Thursday,11,7,0,0.7106
2025,1,Thursday,11,4,10,4.0408
2025,1,Thursday,11,2,5,0.9344
2025,1,Thursday,11,2,6,0.926
2025,1,Thursday,11,2,7,0.6796
2025,1,Thursday,11,4,8,5.911
2025,1,Thursday,11,1,4,1.8538
2025,1,Thursday,11,6,8,0.9806
2025,1,Thursday,11,4,2,9.559
2025,1,Thursday,11,11,10,3.5138
2025,1,Thursday,11,0,3,8.3636
2025,1,Thursday,11,6,3,1.3322
2025,1,Thursday,11,3,8,3.5184
2025,1,Thursday,11,8,0,7.8068
2025,1,Thursday,11,0,9,0.9056
2025,1,Thursday,11,4,1,1.1654
2025,1,Thursday,23,3,8,7.4722
2025,1,Thursday,23,5,10,0.7426
2025,1,Thursday,23,3,9,1.1384
2025,1,Thursday,23,10,8,0.441
2025,1,Thursday,23,3,10,1.8016
2025,1,Thursday,23,5,3,1.721
2025,1,Thursday,23,8,5,0.6764
2025,1,Thursday,23,3,11,0.4542
2025,1,Thursday,23,5,7,0.4692
2025,1,Thursday,23,11,4,3.5746000000000002
2025,1,Thursday,23,1,10,0.2428
2025,1,Thursday,23,5,11,0.2264
2025,1,Thursday,23,1,7,0.4528
2025,1,Thursday,23,0,4,1.7312
2025,1,Thursday,23,10,2,1.1004
2025,1,Thursday,23,11,7,4.2704
2025,1,Thursday,23,11,0,1.0018
2025,1,Thursday,23,11,1,0.5254
2025,1,Thursday,23,5,9,1.2058
2025,1,Thursday,23,1,3,0.4206
2025,1,Thursday,23,0,5,0.25
2025,1,Thursday,23,5,1,0.215
2025,1,Thursday,23,2,8,4.5614
2025,1,Thursday,23,10,7,0.6514
2025,1,Thursday,23,8,10,0.325
2025,1,Thursday,23,0,8,1.658
2025,1,Thursday,23,3,7,1.5974
2025,1,Thursday,23,10,1,0.2342
2025,1,Thursday,23,9,11,0.7128
2025,1,Thursday,23,2,0,0.6578
2025,1,Thursday,23,2,4,2.6984
2025,1,Thursday,23,11,3,1.4346
2025,1,Thursday,23,8,3,1.7718
2025,1,Thursday,23,7,4,0.6694
2025,1,Thursday,23,11,2,3.755
2025,1,Thursday,23,9,3,1.5386
2025,1,Thursday,23,6,2,0.4666
2025,1,Thursday,23,0,6,0.7174
2025,1,Thursday,23,4,2,5.9498
2025,1,Thursday,23,9,6,0.2782
2025,1,Thursday,23,1,9,0.2
2025,1,Thursday,23,4,6,0.885
2025,1,Thursday,23,4,0,4.744
2025,1,Thursday,23,3,6,1.0684
2025,1,Thursday,23,8,7,0.45
2025,1,Thursday,23,2,11,0.926
2025,1,Thursday,23,3,2,1.3304
2025,1,Thursday,23,9,4,0.8166
2025,1,Thursday,23,0,2,1.1828
2025,1,Thursday,23,1,4,0.26
2025,1,Thursday,23,1,8,0.4528
2025,1,Thursday,23,4,9,5.6904
2025,1,Thursday,23,9,10,0.275
2025,1,Thursday,23,10,3,1.1378
2025,1,Thursday,23,9,7,0.7674
2025,1,Thursday,23,4,1,0.2422
2025,1,Thursday,23,7,11,1.2546
2025,1,Thursday,23,3,4,2.9112
2025,1,Thursday,23,9,5,0.2782
2025,1,Thursday,23,0,7,0.9744
2025,1,Thursday,23,11,9,1.7216
2025,1,Thursday,23,9,1,0.2142
2025,1,Thursday,23,0,9,0.68
2025,1,Thursday,23,6,0,0.7276
2025,1,Thursday,23,8,4,2.4012
2025,1,Thursday,23,4,3,0.9046
2025,1,Thursday,23,2,1,0.6818
2025,1,Thursday,23,2,5,1.9954
2025,1,Thursday,23,0,10,0.2292
2025,1,Thursday,23,3,1,1.1348
2025,1,Thursday,23,5,4,0.688
2025,1,Thursday,23,8,0,1.9924
2025,1,Thursday,23,0,11,0.4528
2025,1,Thursday,23,4,10,4.4002
2025,1,Thursday,23,9,2,0.498
2025,1,Thursday,23,4,11,2.2816
2025,1,Thursday,23,4,5,0.6668
2025,1,Thursday,23,5,2,2.7258
2025,1,Thursday,23,7,0,0.4844
2025,1,Thursday,23,3,5,1.3644
2025,1,Thursday,23,5,8,1.0976
2025,1,Thursday,23,9,0,0.2782
2025,1,Thursday,23,4,7,8.6914
2025,1,Thursday,23,10,0,1.2884
2025,1,Thursday,23,11,8,4.973
2025,1,Thursday,23,10,5,0.2
2025,1,Thursday,23,11,5,1.584
2025,1,Thursday,23,3,0,6.7702
2025,1,Thursday,23,10,4,1.7678
2025,1,Thursday,23,4,8,12.0418
2025,1,Thursday,23,8,2,1.866
2025,1,Thursday,23,5,0,0.6782
2025,1,Thursday,23,2,10,0.4568
2025,1,Thursday,23,10,6,0.225
2025,1,Thursday,23,2,7,2.0066
2025,1,Thursday,23,0,3,2.707
2025,1,Thursday,23,1,6,0.21
2025,1,Thursday,23,7,3,0.6844
2025,1,Thursday,23,2,9,0.225
2025,1,Thursday,23,11,10,2.3564
2025,1,Thursday,23,6,8,0.4936
2025,1,Thursday,0,2,4,0.691
2025,1,Thursday,0,11,7,1.9764
2025,1,Thursday,0,0,5,1.1182
2025,1,Thursday,0,11,0,0.3272
2025,1,Thursday,0,11,6,1.4192
2025,1,Thursday,0,9,7,0.5086
2025,1,Thursday,0,10,7,0.28
2025,1,Thursday,0,11,9,0.3272
2025,1,Thursday,0,4,7,1.8328
2025,1,Thursday,0,4,8,3.6666
2025,1,Thursday,0,1,8,0.2
2025,1,Thursday,0,3,6,0.2228
2025,1,Thursday,0,9,4,0.28
2025,1,Thursday,0,4,2,1.4018
2025,1,Thursday,0,4,6,0.2286
2025,1,Thursday,0,3,4,0.6406
2025,1,Thursday,0,11,2,1.1466
2025,1,Thursday,0,1,3,0.45
2025,1,Thursday,0,8,10,0.25
2025,1,Thursday,0,8,4,1.4234
2025,1,Thursday,0,10,8,0.5342
2025,1,Thursday,0,4,3,0.736
2025,1,Thursday,0,7,10,0.2444
2025,1,Thursday,0,8,2,2.45
2025,1,Thursday,0,3,8,2.3732
2025,1,Thursday,0,3,11,0.661
2025,1,Thursday,0,2,7,0.3334
2025,1,Thursday,0,10,2,0.48
2025,1,Thursday,0,0,3,0.9214
2025,1,Thursday,0,4,9,2.1342
2025,1,Thursday,0,9,5,0.3
2025,1,Thursday,0,11,4,0.88
2025,1,Thursday,0,3,0,0.8
2025,1,Thursday,0,2,9,0.2286
2025,1,Thursday,0,5,8,0.8946
2025,1,Thursday,0,3,1,0.2
2025,1,Thursday,0,10,4,0.46
2025,1,Thursday,0,8,6,0.25
2025,1,Thursday,0,2,10,0.2286
2025,1,Thursday,0,2,5,0.2376
2025,1,Thursday,0,6,11,0.2286
2025,1,Thursday,0,4,11,0.487
2025,1,Thursday,0,8,0,0.3334
2025,1,Thursday,0,5,2,0.2616
2025,1,Thursday,0,11,5,0.5938
2025,1,Thursday,0,5,1,0.2134
2025,1,Thursday,0,6,0,0.2334
2025,1,Thursday,0,9,2,0.28
2025,1,Thursday,0,10,0,0.22
2025,1,Thursday,0,4,1,0.6806
2025,1,Thursday,0,1,9,0.2
2025,1,Thursday,0,11,10,0.565
2025,1,Thursday,0,0,4,1.5708
2025,1,Thursday,0,0,7,1.351
2025,1,Thursday,0,2,6,0.22
2025,1,Thursday,0,11,8,1.5372
2025,1,Thursday,0,11,3,0.4534
2025,1,Thursday,0,5,11,0.2616
2025,1,Thursday,0,3,7,0.8616
2025,1,Thursday,0,10,5,0.24
2025,1,Thursday,0,3,10,0.441
2025,1,Thursday,0,3,5,0.2
2025,1,Thursday,0,4,0,1.4056
2025,1,Thursday,0,3,2,0.8486
2025,1,Thursday,0,4,5,0.209
2025,1,Thursday,0,5,0,0.475
2025,1,Thursday,0,8,11,0.3334
2025,1,Thursday,12,1,3,4.1034
2025,1,Thursday,12,11,4,7.3104
2025,1,Thursday,12,7,0,3.0782
2025,1,Thursday,12,9,3,4.2976
2025,1,Thursday,12,4,1,1.1384
2025,1,Thursday,12,0,8,3.975
2025,1,Thursday,12,8,5,2.1472
2025,1,Thursday,12,7,1,0.9492
2025,1,Thursday,12,0,10,2.7502
2025,1,Thursday,12,3,5,3.3056
2025,1,Thursday,12,8,2,7.8874
2025,1,Thursday,12,4,10,5.565
2025,1,Thursday,12,1,0,0.4724
2025,1,Thursday,12,2,3,2.743
2025,1,Thursday,12,7,2,3.57
2025,1,Thursday,12,1,10,0.4704
2025,1,Thursday,12,8,7,0.6908
2025,1,Thursday,12,8,0,5.9712
2025,1,Thursday,12,1,7,0.6954
2025,1,Thursday,12,1,9,1.154
2025,1,Thursday,12,2,9,3.2492
2025,1,Thursday,12,5,11,6.651
2025,1,Thursday,12,3,2,1.4186
2025,1,Thursday,12,10,5,0.476
2025,1,Thursday,12,2,7,0.708
2025,1,Thursday,12,0,6,3.083
2025,1,Thursday,12,5,10,1.727
2025,1,Thursday,12,10,8,2.363
2025,1,Thursday,12,3,6,1.3894
2025,1,Thursday,12,6,0,1.5176
2025,1,Thursday,12,10,1,0.4984
2025,1,Thursday,12,0,2,10.3686
2025,1,Thursday,12,6,2,1.2032
2025,1,Thursday,12,8,6,1.1986
2025,1,Thursday,12,4,2,7.519
2025,1,Thursday,12,10,3,4.423
2025,1,Thursday,12,2,8,2.3872
2025,1,Thursday,12,11,6,5.111
2025,1,Thursday,12,4,0,4.6642
2025,1,Thursday,12,0,7,1.1304
2025,1,Thursday,12,0,5,1.5586
2025,1,Thursday,12,9,4,3.8008
2025,1,Thursday,12,4,3,4.747
2025,1,Thursday,12,5,4,2.7388
2025,1,Thursday,12,1,6,2.5718
2025,1,Thursday,12,3,7,3.9012
2025,1,Thursday,12,1,11,0.7992
2025,1,Thursday,12,2,6,1.1464
2025,1,Thursday,12,8,1,2.1546
2025,1,Thursday,12,11,9,4.118
2025,1,Thursday,12,11,10,2.7644
2025,1,Thursday,12,4,11,4.229
2025,1,Thursday,12,3,0,7.5576
2025,1,Thursday,12,4,8,6.0458
2025,1,Thursday,12,11,3,8.2856
2025,1,Thursday,12,2,10,2.3314
2025,1,Thursday,12,7,9,1.01
2025,1,Thursday,12,10,2,2.7766
2025,1,Thursday,12,2,11,3.7016
2025,1,Thursday,12,5,1,2.0016
2025,1,Thursday,12,6,9,1.242
2025,1,Thursday,12,8,11,8.793
2025,1,Thursday,12,9,6,0.9396
2025,1,Thursday,12,2,0,9.3924
2025,1,Thursday,12,9,5,2.133
2025,1,Thursday,12,8,3,11.4218
2025,1,Thursday,12,3,8,4.6068
2025,1,Thursday,12,0,11,0.6978
2025,1,Thursday,12,3,4,8.1582
2025,1,Thursday,12,7,8,0.474
2025,1,Thursday,12,5,9,0.9786
2025,1,Thursday,12,8,10,1.195
2025,1,Thursday,12,5,8,3.5338
2025,1,Thursday,12,6,4,1.745
2025,1,Thursday,12,11,5,2.3032
2025,1,Thursday,12,9,7,0.9418
2025,1,Thursday,12,4,6,1.4772
2025,1,Thursday,12,10,11,1.9252
2025,1,Thursday,12,3,9,1.8592
2025,1,Thursday,12,5,3,6.6604
2025,1,Thursday,12,10,0,0.9988
2025,1,Thursday,12,1,2,3.979
2025,1,Thursday,12,7,4,5.0392
2025,1,Thursday,12,3,1,2.0846
2025,1,Thursday,12,11,2,12.917
2025,1,Thursday,12,0,9,1.608
2025,1,Thursday,12,5,2,9.9318
2025,1,Thursday,12,9,10,0.245
2025,1,Thursday,12,1,8,1.4296
2025,1,Thursday,12,3,10,1.8456
2025,1,Thursday,12,10,6,0.921
2025,1,Thursday,12,7,5,1.4356
2025,1,Thursday,12,6,11,2.008
2025,1,Thursday,12,11,7,7.337
2025,1,Thursday,12,1,4,2.3384
2025,1,Thursday,12,9,2,3.065
2025,1,Thursday,12,0,3,8.04
2025,1,Thursday,12,6,10,0.2318
2025,1,Thursday,12,9,0,1.1924
2025,1,Thursday,12,0,4,4.655
2025,1,Thursday,12,9,11,2.847
2025,1,Thursday,12,8,4,9.5952
2025,1,Thursday,12,7,3,4.514
2025,1,Thursday,12,2,5,2.327
2025,1,Thursday,12,6,8,0.9688
2025,1,Thursday,12,7,10,0.4702
2025,1,Thursday,12,5,0,3.4034
2025,1,Thursday,12,11,0,2.7284
2025,1,Thursday,12,1,5,1.0038
2025,1,Thursday,12,2,1,2.5704
2025,1,Thursday,12,10,4,6.9004
2025,1,Thursday,12,10,7,2.7884
2025,1,Thursday,12,4,9,2.0778
2025,1,Thursday,12,4,7,5.862
2025,1,Thursday,12,11,1,2.0316
2025,1,Thursday,12,11,8,9.0982
2025,1,Thursday,12,5,7,2.4722
2025,1,Thursday,12,10,9,0.7406
2025,1,Thursday,12,2,4,8.8344
2025,1,Thursday,12,4,5,0.6696
2025,1,Thursday,12,3,11,2.5776
2025,1,Thursday,12,7,11,7.2166
2025,1,Thursday,12,9,1,0.9382
2025,1,Thursday,12,6,3,0.9966
2025,1,Friday,1,4,8,2.2248
2025,1,Friday,1,1,10,0.3
2025,1,Friday,1,11,9,0.4286
2025,1,Friday,1,8,2,1.35
2025,1,Friday,1,9,2,0.2118
2025,1,Friday,1,0,3,0.5142
2025,1,Friday,1,8,0,0.2334
2025,1,Friday,1,4,0,0.59
2025,1,Friday,1,3,10,0.7506
2025,1,Friday,1,6,3,0.4
2025,1,Friday,1,4,11,0.519
2025,1,Friday,1,9,4,0.2118
2025,1,Friday,1,0,4,0.5642
2025,1,Friday,1,4,9,0.6462
2025,1,Friday,1,1,6,0.3
2025,1,Friday,1,11,5,0.25
2025,1,Friday,1,4,5,0.28
2025,1,Friday,1,4,6,0.4444
2025,1,Friday,1,0,5,0.8286
2025,1,Friday,1,8,3,0.5
2025,1,Friday,1,0,8,0.7
2025,1,Friday,1,2,0,0.3334
2025,1,Friday,1,2,10,0.3334
2025,1,Friday,1,4,3,0.5362
2025,1,Friday,1,7,5,0.2666
2025,1,Friday,1,11,2,0.6286
2025,1,Friday,1,11,1,0.25
2025,1,Friday,1,11,8,0.8
2025,1,Friday,1,9,3,0.2666
2025,1,Friday,1,3,7,1.44
2025,1,Friday,1,6,4,0.4
2025,1,Friday,1,3,11,0.2236
2025,1,Friday,1,4,2,2.2226
2025,1,Friday,1,10,5,0.2
2025,1,Friday,1,1,7,0.24
2025,1,Friday,1,0,2,1.05
2025,1,Friday,1,3,8,1.8662
2025,1,Friday,1,10,4,0.2
2025,1,Friday,1,10,8,0.44
2025,1,Friday,1,0,7,0.2
2025,1,Friday,1,3,5,0.25
2025,1,Friday,1,3,9,0.2
2025,1,Friday,1,11,4,0.2
2025,1,Friday,1,11,7,0.25
2025,1,Friday,1,2,8,0.5466
2025,1,Friday,1,4,7,0.7128
2025,1,Friday,1,11,0,0.2
2025,1,Friday,1,5,2,0.5012
2025,1,Friday,1,11,3,1
2025,1,Friday,1,11,10,0.2286
2025,1,Friday,1,0,6,0.4
2025,1,Friday,1,6,0,0.2
2025,1,Friday,1,8,4,1.195
2025,1,Friday,1,5,8,0.2858
2025,1,Friday,1,4,10,0.4422
2025,1,Friday,1,5,4,0.24
2025,1,Friday,13,5,3,8.9226
2025,1,Friday,13,3,0,11.8362
2025,1,Friday,13,11,2,17.7788
2025,1,Friday,13,4,10,4.8406
2025,1,Friday,13,10,4,8.954
2025,1,Friday,13,1,6,1.2888
2025,1,Friday,13,3,11,8.4896
2025,1,Friday,13,10,2,7.121
2025,1,Friday,13,0,10,3.3022
2025,1,Friday,13,4,8,9.179
2025,1,Friday,13,6,4,1.9976
2025,1,Friday,13,7,4,7.0894
2025,1,Friday,13,1,3,10.3758
2025,1,Friday,13,10,8,2.0902
2025,1,Friday,13,10,3,5.996
2025,1,Friday,13,9,0,4.294
2025,1,Friday,13,10,11,2.1076
2025,1,Friday,13,3,1,2.5658
2025,1,Friday,13,11,4,15.052
2025,1,Friday,13,9,2,4.4536
2025,1,Friday,13,10,9,0.4748
2025,1,Friday,13,1,10,0.7392
2025,1,Friday,13,6,11,5.266
2025,1,Friday,13,2,9,3.0536
2025,1,Friday,13,2,0,12.8288
2025,1,Friday,13,11,10,4.4948
2025,1,Friday,13,11,3,9.0564
2025,1,Friday,13,4,7,6.4404
2025,1,Friday,13,7,9,0.9634
2025,1,Friday,13,4,1,1.47
2025,1,Friday,13,4,6,1.9402
2025,1,Friday,13,5,9,3.2308
2025,1,Friday,13,0,9,1.184
2025,1,Friday,13,9,10,0.4916
2025,1,Friday,13,5,2,13.187
2025,1,Friday,13,8,11,8.8116
2025,1,Friday,13,1,11,0.4778
2025,1,Friday,13,4,3,9.8202
2025,1,Friday,13,4,5,1.1778
2025,1,Friday,13,5,11,5.7266
2025,1,Friday,13,3,6,2.8452
2025,1,Friday,13,2,1,1.3992
2025,1,Friday,13,8,0,4.3308
2025,1,Friday,13,9,6,0.7442
2025,1,Friday,13,3,4,4.8638
2025,1,Friday,13,5,7,3.4792
2025,1,Friday,13,6,2,3.2682
2025,1,Friday,13,4,2,13.3184
2025,1,Friday,13,2,8,2.8186
2025,1,Friday,13,7,2,6.2096
2025,1,Friday,13,8,3,13.3046
2025,1,Friday,13,4,0,7.0798
2025,1,Friday,13,3,2,2.5972
2025,1,Friday,13,1,8,1.4882
2025,1,Friday,13,3,10,4.4712
2025,1,Friday,13,6,3,2.7714
2025,1,Friday,13,0,4,9.0048
2025,1,Friday,13,9,1,1.2266
2025,1,Friday,13,7,1,0.9792
2025,1,Friday,13,6,1,0.5012
2025,1,Friday,13,5,0,3.474
2025,1,Friday,13,10,0,2.311
2025,1,Friday,13,2,3,2.8602
2025,1,Friday,13,1,2,4.1408
2025,1,Friday,13,11,9,8.2278
2025,1,Friday,13,1,0,0.4912
2025,1,Friday,13,7,8,0.2364
2025,1,Friday,13,7,0,2.9018
2025,1,Friday,13,5,4,3.4838
2025,1,Friday,13,8,4,13.9036
2025,1,Friday,13,10,5,1.6082
2025,1,Friday,13,5,10,3.6942
2025,1,Friday,13,1,7,1.189
2025,1,Friday,13,3,9,2.7668
2025,1,Friday,13,6,0,2.0122
2025,1,Friday,13,11,5,5.8858
2025,1,Friday,13,8,1,1.2176
2025,1,Friday,13,8,5,4.8788
2025,1,Friday,13,11,8,13.4958
2025,1,Friday,13,10,6,1.4618
2025,1,Friday,13,5,8,3.489
2025,1,Friday,13,2,5,5.152
2025,1,Friday,13,3,8,5.8772
2025,1,Friday,13,11,6,4.5724
2025,1,Friday,13,9,11,4.4212
2025,1,Friday,13,0,5,3.9292
2025,1,Friday,13,3,5,2.2456
2025,1,Friday,13,7,11,11.4826
2025,1,Friday,13,7,10,1.221
2025,1,Friday,13,0,7,2.3212
2025,1,Friday,13,1,5,0.7496
2025,1,Friday,13,0,11,1.6796
2025,1,Friday,13,2,4,8.2592
2025,1,Friday,13,9,4,6.723
2025,1,Friday,13,7,3,6.2168
2025,1,Friday,13,9,5,0.9986
2025,1,Friday,13,2,10,4.5046
2025,1,Friday,13,11,7,8.7074
2025,1,Friday,13,3,7,5.4188
2025,1,Friday,13,6,8,0.9634
2025,1,Friday,13,1,4,2.4268
2025,1,Friday,13,2,6,1.8736
2025,1,Friday,13,0,2,11.9958
2025,1,Friday,13,11,1,1.3616
2025,1,Friday,13,8,2,12.2672
2025,1,Friday,13,10,1,1.1578
2025,1,Friday,13,2,11,4.9728
2025,1,Friday,13,8,7,1.1794
2025,1,Friday,13,9,7,0.7378
2025,1,Friday,13,8,10,2.1438
2025,1,Friday,13,4,9,6.29
2025,1,Friday,13,9,3,6.0526
2025,1,Friday,13,7,5,0.9888
2025,1,Friday,13,5,1,3.4728
2025,1,Friday,13,10,7,0.4474
2025,1,Friday,13,4,11,5.1474
2025,1,Friday,13,0,3,13.6588
2025,1,Friday,13,11,0,2.9638
2025,1,Friday,13,6,10,1.6516
2025,1,Friday,13,2,7,0.4648
2025,1,Friday,13,0,6,1.6678
2025,1,Friday,13,8,6,2.4584
2025,1,Friday,13,0,8,4.4984
2025,1,Friday,13,6,9,0.49
2025,1,Friday,2,11,8,0.5
2025,1,Friday,2,11,9,0.3
2025,1,Friday,2,4,11,0.5334
2025,1,Friday,2,2,9,0.3
2025,1,Friday,2,6,1,0.8666
2025,1,Friday,2,1,8,0.84
2025,1,Friday,2,6,4,0.2
2025,1,Friday,2,3,5,0.475
2025,1,Friday,2,7,4,1.1666
2025,1,Friday,2,4,3,0.24
2025,1,Friday,2,4,8,1.6984
2025,1,Friday,2,10,8,0.2
2025,1,Friday,2,0,8,1.3166
2025,1,Friday,2,6,2,0.2
2025,1,Friday,2,8,2,0.32
2025,1,Friday,2,4,2,0.4264
2025,1,Friday,2,4,0,0.4572
2025,1,Friday,2,3,8,0.5524
2025,1,Friday,2,10,2,0.4
2025,1,Friday,2,4,6,0.2064
2025,1,Friday,2,4,9,0.413
2025,1,Friday,2,4,1,0.22
2025,1,Friday,2,0,4,0.6
2025,1,Friday,2,3,4,0.6546
2025,1,Friday,2,3,7,0.2
2025,1,Friday,2,4,10,0.24
2025,1,Friday,2,4,7,0.6508
2025,1,Friday,2,5,8,0.2666
2025,1,Friday,2,2,3,0.3
2025,1,Friday,2,3,10,0.2
2025,1,Friday,2,5,9,0.4
2025,1,Friday,2,10,9,0.2
2025,1,Friday,2,0,5,0.4
2025,1,Friday,2,11,0,0.2666
2025,1,Friday,14,8,11,9.9848
2025,1,Friday,14,0,9,1.587
2025,1,Friday,14,8,0,9.1302
2025,1,Friday,14,4,0,6.991
2025,1,Friday,14,6,2,1.216
2025,1,Friday,14,8,5,3.2252
2025,1,Friday,14,7,4,7.6934
2025,1,Friday,14,1,11,0.7456
2025,1,Friday,14,6,8,2.6422
2025,1,Friday,14,2,7,1.656
2025,1,Friday,14,9,4,6.19
2025,1,Friday,14,5,2,21.9358
2025,1,Friday,14,5,7,5.2502
2025,1,Friday,14,11,4,19.4716
2025,1,Friday,14,9,2,4.243
2025,1,Friday,14,4,1,1.4958
2025,1,Friday,14,0,3,13.703
2025,1,Friday,14,7,2,4.7988
2025,1,Friday,14,1,3,5.8182
2025,1,Friday,14,9,10,0.499
